,0,1,2,3,4,Clusters
24394,0.98,0.0,0.012,0.008,0.0,1
24395,1.0,0.0,0.0,0.0,0.0,1
24396,1.0,0.0,0.0,0.0,0.0,1
24397,1.0,0.0,0.0,0.0,0.0,1
24398,0.072,0.0,0.006,0.922,0.0,4
24399,0.062,0.0,0.008,0.928,0.002,4
24400,1.0,0.0,0.0,0.0,0.0,1
24401,0.926,0.0,0.014,0.06,0.0,1
24402,0.99,0.0,0.01,0.0,0.0,1
24403,0.988,0.0,0.012,0.0,0.0,1
24404,1.0,0.0,0.0,0.0,0.0,1
24405,0.984,0.0,0.012,0.004,0.0,1
24406,1.0,0.0,0.0,0.0,0.0,1
24407,0.998,0.0,0.002,0.0,0.0,1
24408,1.0,0.0,0.0,0.0,0.0,1
24409,1.0,0.0,0.0,0.0,0.0,1
24410,1.0,0.0,0.0,0.0,0.0,1
24411,1.0,0.0,0.0,0.0,0.0,1
24412,1.0,0.0,0.0,0.0,0.0,1
24413,0.992,0.0,0.008,0.0,0.0,1
24414,1.0,0.0,0.0,0.0,0.0,1
24415,1.0,0.0,0.0,0.0,0.0,1
24416,0.072,0.0,0.008,0.92,0.0,4
24417,0.986,0.0,0.014,0.0,0.0,1
24418,1.0,0.0,0.0,0.0,0.0,1
24419,0.038,0.0,0.0,0.0,0.962,5
24420,1.0,0.0,0.0,0.0,0.0,1
24421,0.998,0.0,0.002,0.0,0.0,1
24422,0.0,1.0,0.0,0.0,0.0,2
24423,1.0,0.0,0.0,0.0,0.0,1
24424,1.0,0.0,0.0,0.0,0.0,1
24425,0.992,0.0,0.008,0.0,0.0,1
24426,1.0,0.0,0.0,0.0,0.0,1
24427,1.0,0.0,0.0,0.0,0.0,1
24428,0.982,0.0,0.014,0.004,0.0,1
24429,0.984,0.0,0.012,0.004,0.0,1
24430,0.992,0.0,0.008,0.0,0.0,1
24431,1.0,0.0,0.0,0.0,0.0,1
24432,1.0,0.0,0.0,0.0,0.0,1
24433,1.0,0.0,0.0,0.0,0.0,1
24434,1.0,0.0,0.0,0.0,0.0,1
24435,1.0,0.0,0.0,0.0,0.0,1
24436,1.0,0.0,0.0,0.0,0.0,1
24437,1.0,0.0,0.0,0.0,0.0,1
24438,1.0,0.0,0.0,0.0,0.0,1
24439,0.062,0.0,0.006,0.928,0.004,4
24440,0.062,0.0,0.006,0.928,0.004,4
24441,0.988,0.0,0.012,0.0,0.0,1
24442,1.0,0.0,0.0,0.0,0.0,1
24443,0.072,0.0,0.008,0.92,0.0,4
24444,1.0,0.0,0.0,0.0,0.0,1
24445,1.0,0.0,0.0,0.0,0.0,1
24446,1.0,0.0,0.0,0.0,0.0,1
24447,0.992,0.0,0.008,0.0,0.0,1
24448,1.0,0.0,0.0,0.0,0.0,1
24449,1.0,0.0,0.0,0.0,0.0,1
24450,1.0,0.0,0.0,0.0,0.0,1
24451,0.068,0.0,0.006,0.926,0.0,4
24452,1.0,0.0,0.0,0.0,0.0,1
24453,0.984,0.0,0.012,0.004,0.0,1
24454,0.986,0.0,0.012,0.002,0.0,1
24455,1.0,0.0,0.0,0.0,0.0,1
24456,1.0,0.0,0.0,0.0,0.0,1
24457,0.116,0.0,0.0,0.884,0.0,4
24458,1.0,0.0,0.0,0.0,0.0,1
24459,0.35,0.0,0.0,0.0,0.65,5
24460,1.0,0.0,0.0,0.0,0.0,1
24461,1.0,0.0,0.0,0.0,0.0,1
24462,0.072,0.0,0.006,0.922,0.0,4
24463,1.0,0.0,0.0,0.0,0.0,1
24464,1.0,0.0,0.0,0.0,0.0,1
24465,1.0,0.0,0.0,0.0,0.0,1
24466,0.038,0.0,0.0,0.0,0.962,5
24467,0.992,0.0,0.008,0.0,0.0,1
24468,0.99,0.0,0.01,0.0,0.0,1
24469,1.0,0.0,0.0,0.0,0.0,1
24470,1.0,0.0,0.0,0.0,0.0,1
24471,0.986,0.0,0.012,0.002,0.0,1
24472,0.04,0.0,0.0,0.0,0.96,5
24473,1.0,0.0,0.0,0.0,0.0,1
24474,0.982,0.0,0.014,0.004,0.0,1
24475,1.0,0.0,0.0,0.0,0.0,1
24476,1.0,0.0,0.0,0.0,0.0,1
24477,0.998,0.0,0.002,0.0,0.0,1
24478,1.0,0.0,0.0,0.0,0.0,1
24479,1.0,0.0,0.0,0.0,0.0,1
24480,1.0,0.0,0.0,0.0,0.0,1
24481,1.0,0.0,0.0,0.0,0.0,1
24482,1.0,0.0,0.0,0.0,0.0,1
24483,1.0,0.0,0.0,0.0,0.0,1
24484,1.0,0.0,0.0,0.0,0.0,1
24485,1.0,0.0,0.0,0.0,0.0,1
24486,1.0,0.0,0.0,0.0,0.0,1
24487,0.064,0.0,0.006,0.928,0.002,4
24488,0.998,0.0,0.002,0.0,0.0,1
24489,0.068,0.0,0.006,0.926,0.0,4
24490,1.0,0.0,0.0,0.0,0.0,1
24491,1.0,0.0,0.0,0.0,0.0,1
24492,1.0,0.0,0.0,0.0,0.0,1
24493,1.0,0.0,0.0,0.0,0.0,1
24494,1.0,0.0,0.0,0.0,0.0,1
24495,1.0,0.0,0.0,0.0,0.0,1
24496,0.906,0.0,0.094,0.0,0.0,1
24497,1.0,0.0,0.0,0.0,0.0,1
24498,1.0,0.0,0.0,0.0,0.0,1
24499,0.988,0.0,0.012,0.0,0.0,1
24500,0.982,0.0,0.014,0.004,0.0,1
24501,1.0,0.0,0.0,0.0,0.0,1
24502,0.064,0.0,0.006,0.926,0.004,4
24503,1.0,0.0,0.0,0.0,0.0,1
24504,1.0,0.0,0.0,0.0,0.0,1
24505,1.0,0.0,0.0,0.0,0.0,1
24506,1.0,0.0,0.0,0.0,0.0,1
24507,1.0,0.0,0.0,0.0,0.0,1
24508,1.0,0.0,0.0,0.0,0.0,1
24509,1.0,0.0,0.0,0.0,0.0,1
24510,1.0,0.0,0.0,0.0,0.0,1
24511,0.066,0.0,0.006,0.928,0.0,4
24512,1.0,0.0,0.0,0.0,0.0,1
24513,0.038,0.0,0.0,0.0,0.962,5
24514,1.0,0.0,0.0,0.0,0.0,1
24515,0.984,0.0,0.012,0.004,0.0,1
24516,1.0,0.0,0.0,0.0,0.0,1
24517,1.0,0.0,0.0,0.0,0.0,1
24518,1.0,0.0,0.0,0.0,0.0,1
24519,1.0,0.0,0.0,0.0,0.0,1
24520,1.0,0.0,0.0,0.0,0.0,1
24521,1.0,0.0,0.0,0.0,0.0,1
24522,0.984,0.0,0.012,0.004,0.0,1
24523,1.0,0.0,0.0,0.0,0.0,1
24524,1.0,0.0,0.0,0.0,0.0,1
24525,0.064,0.0,0.006,0.926,0.004,4
24526,1.0,0.0,0.0,0.0,0.0,1
24527,0.072,0.0,0.006,0.922,0.0,4
24528,1.0,0.0,0.0,0.0,0.0,1
24529,1.0,0.0,0.0,0.0,0.0,1
24530,0.988,0.0,0.012,0.0,0.0,1
24531,0.998,0.0,0.002,0.0,0.0,1
24532,1.0,0.0,0.0,0.0,0.0,1
24533,1.0,0.0,0.0,0.0,0.0,1
24534,1.0,0.0,0.0,0.0,0.0,1
24535,0.116,0.0,0.0,0.884,0.0,4
24536,1.0,0.0,0.0,0.0,0.0,1
24537,1.0,0.0,0.0,0.0,0.0,1
24538,0.35,0.0,0.0,0.0,0.65,5
24539,0.986,0.0,0.01,0.004,0.0,1
24540,1.0,0.0,0.0,0.0,0.0,1
24541,1.0,0.0,0.0,0.0,0.0,1
24542,1.0,0.0,0.0,0.0,0.0,1
24543,1.0,0.0,0.0,0.0,0.0,1
24544,1.0,0.0,0.0,0.0,0.0,1
24545,1.0,0.0,0.0,0.0,0.0,1
24546,0.992,0.0,0.008,0.0,0.0,1
24547,0.984,0.0,0.012,0.004,0.0,1
24548,1.0,0.0,0.0,0.0,0.0,1
24549,1.0,0.0,0.0,0.0,0.0,1
24550,0.04,0.0,0.0,0.0,0.96,5
24551,1.0,0.0,0.0,0.0,0.0,1
24552,0.988,0.0,0.012,0.0,0.0,1
24553,1.0,0.0,0.0,0.0,0.0,1
24554,1.0,0.0,0.0,0.0,0.0,1
24555,1.0,0.0,0.0,0.0,0.0,1
24556,1.0,0.0,0.0,0.0,0.0,1
24557,1.0,0.0,0.0,0.0,0.0,1
24558,0.126,0.0,0.0,0.874,0.0,4
24559,0.99,0.0,0.01,0.0,0.0,1
24560,1.0,0.0,0.0,0.0,0.0,1
24561,0.066,0.0,0.006,0.928,0.0,4
24562,1.0,0.0,0.0,0.0,0.0,1
24563,1.0,0.0,0.0,0.0,0.0,1
24564,1.0,0.0,0.0,0.0,0.0,1
24565,0.992,0.0,0.008,0.0,0.0,1
24566,1.0,0.0,0.0,0.0,0.0,1
24567,0.998,0.0,0.002,0.0,0.0,1
24568,1.0,0.0,0.0,0.0,0.0,1
24569,1.0,0.0,0.0,0.0,0.0,1
24570,1.0,0.0,0.0,0.0,0.0,1
24571,1.0,0.0,0.0,0.0,0.0,1
24572,0.982,0.0,0.014,0.004,0.0,1
24573,0.064,0.0,0.006,0.926,0.004,4
24574,1.0,0.0,0.0,0.0,0.0,1
24575,1.0,0.0,0.0,0.0,0.0,1
24576,0.998,0.0,0.002,0.0,0.0,1
24577,0.988,0.0,0.012,0.0,0.0,1
24578,1.0,0.0,0.0,0.0,0.0,1
24579,1.0,0.0,0.0,0.0,0.0,1
24580,1.0,0.0,0.0,0.0,0.0,1
24581,1.0,0.0,0.0,0.0,0.0,1
24582,1.0,0.0,0.0,0.0,0.0,1
24583,1.0,0.0,0.0,0.0,0.0,1
24584,0.992,0.0,0.008,0.0,0.0,1
24585,0.988,0.0,0.012,0.0,0.0,1
24586,1.0,0.0,0.0,0.0,0.0,1
24587,1.0,0.0,0.0,0.0,0.0,1
24588,1.0,0.0,0.0,0.0,0.0,1
24589,1.0,0.0,0.0,0.0,0.0,1
24590,0.974,0.0,0.0,0.026,0.0,1
24591,1.0,0.0,0.0,0.0,0.0,1
24592,0.114,0.0,0.004,0.882,0.0,4
24593,1.0,0.0,0.0,0.0,0.0,1
24594,1.0,0.0,0.0,0.0,0.0,1
24595,1.0,0.0,0.0,0.0,0.0,1
24596,0.982,0.0,0.014,0.004,0.0,1
24597,1.0,0.0,0.0,0.0,0.0,1
24598,0.992,0.0,0.008,0.0,0.0,1
24599,1.0,0.0,0.0,0.0,0.0,1
24600,1.0,0.0,0.0,0.0,0.0,1
24601,0.998,0.0,0.002,0.0,0.0,1
24602,1.0,0.0,0.0,0.0,0.0,1
24603,1.0,0.0,0.0,0.0,0.0,1
24604,1.0,0.0,0.0,0.0,0.0,1
24605,1.0,0.0,0.0,0.0,0.0,1
24606,1.0,0.0,0.0,0.0,0.0,1
24607,1.0,0.0,0.0,0.0,0.0,1
24608,1.0,0.0,0.0,0.0,0.0,1
24609,1.0,0.0,0.0,0.0,0.0,1
24610,0.998,0.0,0.002,0.0,0.0,1
24611,1.0,0.0,0.0,0.0,0.0,1
24612,0.116,0.0,0.0,0.884,0.0,4
24613,0.982,0.0,0.014,0.004,0.0,1
24614,1.0,0.0,0.0,0.0,0.0,1
24615,0.04,0.0,0.0,0.0,0.96,5
24616,1.0,0.0,0.0,0.0,0.0,1
24617,0.0,0.998,0.0,0.0,0.002,2
24618,1.0,0.0,0.0,0.0,0.0,1
24619,1.0,0.0,0.0,0.0,0.0,1
24620,1.0,0.0,0.0,0.0,0.0,1
24621,1.0,0.0,0.0,0.0,0.0,1
24622,1.0,0.0,0.0,0.0,0.0,1
24623,1.0,0.0,0.0,0.0,0.0,1
24624,1.0,0.0,0.0,0.0,0.0,1
24625,1.0,0.0,0.0,0.0,0.0,1
24626,1.0,0.0,0.0,0.0,0.0,1
24627,1.0,0.0,0.0,0.0,0.0,1
24628,1.0,0.0,0.0,0.0,0.0,1
24629,0.074,0.0,0.006,0.92,0.0,4
24630,1.0,0.0,0.0,0.0,0.0,1
24631,0.984,0.0,0.012,0.004,0.0,1
24632,1.0,0.0,0.0,0.0,0.0,1
24633,1.0,0.0,0.0,0.0,0.0,1
24634,1.0,0.0,0.0,0.0,0.0,1
24635,1.0,0.0,0.0,0.0,0.0,1
24636,1.0,0.0,0.0,0.0,0.0,1
24637,1.0,0.0,0.0,0.0,0.0,1
24638,1.0,0.0,0.0,0.0,0.0,1
24639,1.0,0.0,0.0,0.0,0.0,1
24640,1.0,0.0,0.0,0.0,0.0,1
24641,0.998,0.0,0.002,0.0,0.0,1
24642,0.126,0.0,0.0,0.874,0.0,4
24643,1.0,0.0,0.0,0.0,0.0,1
24644,1.0,0.0,0.0,0.0,0.0,1
24645,1.0,0.0,0.0,0.0,0.0,1
24646,0.998,0.0,0.002,0.0,0.0,1
24647,0.04,0.0,0.0,0.0,0.96,5
24648,1.0,0.0,0.0,0.0,0.0,1
24649,1.0,0.0,0.0,0.0,0.0,1
24650,1.0,0.0,0.0,0.0,0.0,1
24651,0.348,0.0,0.0,0.0,0.652,5
24652,1.0,0.0,0.0,0.0,0.0,1
24653,0.992,0.0,0.008,0.0,0.0,1
24654,1.0,0.0,0.0,0.0,0.0,1
24655,1.0,0.0,0.0,0.0,0.0,1
24656,1.0,0.0,0.0,0.0,0.0,1
24657,1.0,0.0,0.0,0.0,0.0,1
24658,1.0,0.0,0.0,0.0,0.0,1
24659,1.0,0.0,0.0,0.0,0.0,1
24660,1.0,0.0,0.0,0.0,0.0,1
24661,1.0,0.0,0.0,0.0,0.0,1
24662,1.0,0.0,0.0,0.0,0.0,1
24663,1.0,0.0,0.0,0.0,0.0,1
24664,1.0,0.0,0.0,0.0,0.0,1
24665,1.0,0.0,0.0,0.0,0.0,1
24666,1.0,0.0,0.0,0.0,0.0,1
24667,0.984,0.0,0.002,0.014,0.0,1
24668,0.062,0.0,0.006,0.93,0.002,4
24669,1.0,0.0,0.0,0.0,0.0,1
24670,0.04,0.0,0.0,0.0,0.96,5
24671,1.0,0.0,0.0,0.0,0.0,1
24672,1.0,0.0,0.0,0.0,0.0,1
24673,1.0,0.0,0.0,0.0,0.0,1
24674,0.114,0.0,0.004,0.882,0.0,4
24675,1.0,0.0,0.0,0.0,0.0,1
24676,1.0,0.0,0.0,0.0,0.0,1
24677,1.0,0.0,0.0,0.0,0.0,1
24678,1.0,0.0,0.0,0.0,0.0,1
24679,1.0,0.0,0.0,0.0,0.0,1
24680,1.0,0.0,0.0,0.0,0.0,1
24681,1.0,0.0,0.0,0.0,0.0,1
24682,1.0,0.0,0.0,0.0,0.0,1
24683,1.0,0.0,0.0,0.0,0.0,1
24684,1.0,0.0,0.0,0.0,0.0,1
24685,0.988,0.0,0.012,0.0,0.0,1
24686,0.998,0.0,0.002,0.0,0.0,1
24687,0.062,0.0,0.008,0.928,0.002,4
24688,1.0,0.0,0.0,0.0,0.0,1
24689,1.0,0.0,0.0,0.0,0.0,1
24690,1.0,0.0,0.0,0.0,0.0,1
24691,1.0,0.0,0.0,0.0,0.0,1
24692,1.0,0.0,0.0,0.0,0.0,1
24693,1.0,0.0,0.0,0.0,0.0,1
24694,0.992,0.0,0.008,0.0,0.0,1
24695,1.0,0.0,0.0,0.0,0.0,1
24696,1.0,0.0,0.0,0.0,0.0,1
24697,1.0,0.0,0.0,0.0,0.0,1
24698,1.0,0.0,0.0,0.0,0.0,1
24699,1.0,0.0,0.0,0.0,0.0,1
24700,0.99,0.0,0.01,0.0,0.0,1
24701,1.0,0.0,0.0,0.0,0.0,1
24702,1.0,0.0,0.0,0.0,0.0,1
24703,1.0,0.0,0.0,0.0,0.0,1
24704,0.068,0.0,0.006,0.926,0.0,4
24705,0.992,0.0,0.008,0.0,0.0,1
24706,0.99,0.0,0.01,0.0,0.0,1
24707,0.97,0.0,0.014,0.016,0.0,1
24708,0.998,0.0,0.002,0.0,0.0,1
24709,1.0,0.0,0.0,0.0,0.0,1
24710,1.0,0.0,0.0,0.0,0.0,1
24711,1.0,0.0,0.0,0.0,0.0,1
24712,1.0,0.0,0.0,0.0,0.0,1
24713,1.0,0.0,0.0,0.0,0.0,1
24714,1.0,0.0,0.0,0.0,0.0,1
24715,1.0,0.0,0.0,0.0,0.0,1
24716,1.0,0.0,0.0,0.0,0.0,1
24717,1.0,0.0,0.0,0.0,0.0,1
24718,1.0,0.0,0.0,0.0,0.0,1
24719,0.984,0.0,0.012,0.004,0.0,1
24720,1.0,0.0,0.0,0.0,0.0,1
24721,1.0,0.0,0.0,0.0,0.0,1
24722,1.0,0.0,0.0,0.0,0.0,1
24723,1.0,0.0,0.0,0.0,0.0,1
24724,0.988,0.0,0.012,0.0,0.0,1
24725,1.0,0.0,0.0,0.0,0.0,1
24726,1.0,0.0,0.0,0.0,0.0,1
24727,1.0,0.0,0.0,0.0,0.0,1
24728,0.982,0.0,0.014,0.004,0.0,1
24729,0.984,0.0,0.012,0.004,0.0,1
24730,1.0,0.0,0.0,0.0,0.0,1
24731,1.0,0.0,0.0,0.0,0.0,1
24732,1.0,0.0,0.0,0.0,0.0,1
24733,1.0,0.0,0.0,0.0,0.0,1
24734,1.0,0.0,0.0,0.0,0.0,1
24735,1.0,0.0,0.0,0.0,0.0,1
24736,1.0,0.0,0.0,0.0,0.0,1
24737,1.0,0.0,0.0,0.0,0.0,1
24738,1.0,0.0,0.0,0.0,0.0,1
24739,0.988,0.0,0.012,0.0,0.0,1
24740,1.0,0.0,0.0,0.0,0.0,1
24741,1.0,0.0,0.0,0.0,0.0,1
24742,0.974,0.0,0.0,0.026,0.0,1
24743,1.0,0.0,0.0,0.0,0.0,1
24744,1.0,0.0,0.0,0.0,0.0,1
24745,1.0,0.0,0.0,0.0,0.0,1
24746,1.0,0.0,0.0,0.0,0.0,1
24747,0.998,0.0,0.002,0.0,0.0,1
24748,1.0,0.0,0.0,0.0,0.0,1
24749,0.998,0.0,0.002,0.0,0.0,1
24750,1.0,0.0,0.0,0.0,0.0,1
24751,1.0,0.0,0.0,0.0,0.0,1
24752,1.0,0.0,0.0,0.0,0.0,1
24753,1.0,0.0,0.0,0.0,0.0,1
24754,0.998,0.0,0.002,0.0,0.0,1
24755,1.0,0.0,0.0,0.0,0.0,1
24756,1.0,0.0,0.0,0.0,0.0,1
24757,1.0,0.0,0.0,0.0,0.0,1
24758,0.116,0.0,0.0,0.884,0.0,4
24759,0.984,0.0,0.012,0.004,0.0,1
24760,1.0,0.0,0.0,0.0,0.0,1
24761,0.072,0.0,0.006,0.922,0.0,4
24762,0.04,0.0,0.0,0.0,0.96,5
24763,1.0,0.0,0.0,0.0,0.0,1
24764,1.0,0.0,0.0,0.0,0.0,1
24765,1.0,0.0,0.0,0.0,0.0,1
24766,0.04,0.0,0.0,0.0,0.96,5
24767,0.998,0.0,0.002,0.0,0.0,1
24768,0.984,0.0,0.012,0.004,0.0,1
24769,0.984,0.0,0.012,0.004,0.0,1
24770,1.0,0.0,0.0,0.0,0.0,1
24771,1.0,0.0,0.0,0.0,0.0,1
24772,0.986,0.0,0.014,0.0,0.0,1
24773,0.066,0.0,0.006,0.928,0.0,4
24774,1.0,0.0,0.0,0.0,0.0,1
24775,1.0,0.0,0.0,0.0,0.0,1
24776,0.982,0.0,0.002,0.016,0.0,1
24777,1.0,0.0,0.0,0.0,0.0,1
24778,1.0,0.0,0.0,0.0,0.0,1
24779,1.0,0.0,0.0,0.0,0.0,1
24780,1.0,0.0,0.0,0.0,0.0,1
24781,0.074,0.0,0.006,0.92,0.0,4
24782,1.0,0.0,0.0,0.0,0.0,1
24783,1.0,0.0,0.0,0.0,0.0,1
24784,1.0,0.0,0.0,0.0,0.0,1
24785,1.0,0.0,0.0,0.0,0.0,1
24786,1.0,0.0,0.0,0.0,0.0,1
24787,0.94,0.0,0.002,0.058,0.0,1
24788,1.0,0.0,0.0,0.0,0.0,1
24789,1.0,0.0,0.0,0.0,0.0,1
24790,0.116,0.0,0.0,0.884,0.0,4
24791,1.0,0.0,0.0,0.0,0.0,1
24792,1.0,0.0,0.0,0.0,0.0,1
24793,0.072,0.0,0.006,0.922,0.0,4
24794,1.0,0.0,0.0,0.0,0.0,1
24795,1.0,0.0,0.0,0.0,0.0,1
24796,0.984,0.0,0.012,0.004,0.0,1
24797,0.06,0.0,0.006,0.934,0.0,4
24798,0.016,0.982,0.002,0.0,0.0,2
24799,0.988,0.0,0.012,0.0,0.0,1
24800,1.0,0.0,0.0,0.0,0.0,1
24801,1.0,0.0,0.0,0.0,0.0,1
24802,0.992,0.0,0.008,0.0,0.0,1
24803,0.062,0.0,0.008,0.928,0.002,4
24804,1.0,0.0,0.0,0.0,0.0,1
24805,0.114,0.0,0.004,0.882,0.0,4
24806,0.064,0.0,0.008,0.926,0.002,4
24807,1.0,0.0,0.0,0.0,0.0,1
24808,1.0,0.0,0.0,0.0,0.0,1
24809,1.0,0.0,0.0,0.0,0.0,1
24810,1.0,0.0,0.0,0.0,0.0,1
24811,1.0,0.0,0.0,0.0,0.0,1
24812,1.0,0.0,0.0,0.0,0.0,1
24813,1.0,0.0,0.0,0.0,0.0,1
24814,1.0,0.0,0.0,0.0,0.0,1
24815,1.0,0.0,0.0,0.0,0.0,1
24816,1.0,0.0,0.0,0.0,0.0,1
24817,0.998,0.0,0.002,0.0,0.0,1
24818,1.0,0.0,0.0,0.0,0.0,1
24819,0.998,0.0,0.002,0.0,0.0,1
24820,1.0,0.0,0.0,0.0,0.0,1
24821,0.96,0.0,0.008,0.032,0.0,1
24822,1.0,0.0,0.0,0.0,0.0,1
24823,1.0,0.0,0.0,0.0,0.0,1
24824,1.0,0.0,0.0,0.0,0.0,1
24825,1.0,0.0,0.0,0.0,0.0,1
24826,1.0,0.0,0.0,0.0,0.0,1
24827,0.116,0.0,0.0,0.884,0.0,4
24828,0.998,0.0,0.002,0.0,0.0,1
24829,0.992,0.0,0.008,0.0,0.0,1
24830,1.0,0.0,0.0,0.0,0.0,1
24831,1.0,0.0,0.0,0.0,0.0,1
24832,1.0,0.0,0.0,0.0,0.0,1
24833,1.0,0.0,0.0,0.0,0.0,1
24834,1.0,0.0,0.0,0.0,0.0,1
24835,0.064,0.0,0.008,0.928,0.0,4
24836,1.0,0.0,0.0,0.0,0.0,1
24837,1.0,0.0,0.0,0.0,0.0,1
24838,1.0,0.0,0.0,0.0,0.0,1
24839,0.986,0.0,0.014,0.0,0.0,1
24840,1.0,0.0,0.0,0.0,0.0,1
24841,0.984,0.0,0.012,0.004,0.0,1
24842,0.986,0.0,0.01,0.004,0.0,1
24843,0.982,0.0,0.014,0.004,0.0,1
24844,1.0,0.0,0.0,0.0,0.0,1
24845,1.0,0.0,0.0,0.0,0.0,1
24846,1.0,0.0,0.0,0.0,0.0,1
24847,0.064,0.0,0.006,0.928,0.002,4
24848,1.0,0.0,0.0,0.0,0.0,1
24849,1.0,0.0,0.0,0.0,0.0,1
24850,1.0,0.0,0.0,0.0,0.0,1
24851,0.992,0.0,0.008,0.0,0.0,1
24852,0.074,0.0,0.008,0.918,0.0,4
24853,1.0,0.0,0.0,0.0,0.0,1
24854,0.99,0.0,0.0,0.0,0.01,1
24855,0.066,0.0,0.006,0.926,0.002,4
24856,1.0,0.0,0.0,0.0,0.0,1
24857,0.984,0.0,0.012,0.004,0.0,1
24858,0.072,0.0,0.006,0.922,0.0,4
24859,0.984,0.0,0.012,0.004,0.0,1
24860,0.992,0.0,0.008,0.0,0.0,1
24861,1.0,0.0,0.0,0.0,0.0,1
24862,0.998,0.0,0.002,0.0,0.0,1
24863,1.0,0.0,0.0,0.0,0.0,1
24864,1.0,0.0,0.0,0.0,0.0,1
24865,1.0,0.0,0.0,0.0,0.0,1
24866,1.0,0.0,0.0,0.0,0.0,1
24867,0.038,0.0,0.0,0.0,0.962,5
24868,0.116,0.0,0.0,0.884,0.0,4
24869,0.988,0.0,0.012,0.0,0.0,1
24870,1.0,0.0,0.0,0.0,0.0,1
24871,0.998,0.0,0.002,0.0,0.0,1
24872,1.0,0.0,0.0,0.0,0.0,1
24873,1.0,0.0,0.0,0.0,0.0,1
24874,1.0,0.0,0.0,0.0,0.0,1
24875,0.146,0.0,0.0,0.854,0.0,4
24876,1.0,0.0,0.0,0.0,0.0,1
24877,1.0,0.0,0.0,0.0,0.0,1
24878,0.114,0.0,0.004,0.882,0.0,4
24879,1.0,0.0,0.0,0.0,0.0,1
24880,1.0,0.0,0.0,0.0,0.0,1
24881,0.996,0.0,0.002,0.002,0.0,1
24882,1.0,0.0,0.0,0.0,0.0,1
24883,0.998,0.0,0.002,0.0,0.0,1
24884,0.984,0.0,0.012,0.004,0.0,1
24885,1.0,0.0,0.0,0.0,0.0,1
24886,1.0,0.0,0.0,0.0,0.0,1
24887,0.984,0.0,0.012,0.004,0.0,1
24888,1.0,0.0,0.0,0.0,0.0,1
24889,0.996,0.0,0.002,0.002,0.0,1
24890,0.114,0.0,0.0,0.886,0.0,4
24891,0.992,0.0,0.008,0.0,0.0,1
24892,1.0,0.0,0.0,0.0,0.0,1
24893,0.988,0.0,0.012,0.0,0.0,1
24894,1.0,0.0,0.0,0.0,0.0,1
24895,1.0,0.0,0.0,0.0,0.0,1
24896,0.998,0.0,0.002,0.0,0.0,1
24897,1.0,0.0,0.0,0.0,0.0,1
24898,1.0,0.0,0.0,0.0,0.0,1
24899,1.0,0.0,0.0,0.0,0.0,1
24900,0.038,0.0,0.0,0.0,0.962,5
24901,0.062,0.0,0.006,0.932,0.0,4
24902,1.0,0.0,0.0,0.0,0.0,1
24903,1.0,0.0,0.0,0.0,0.0,1
24904,0.988,0.0,0.012,0.0,0.0,1
24905,1.0,0.0,0.0,0.0,0.0,1
24906,1.0,0.0,0.0,0.0,0.0,1
24907,0.062,0.0,0.006,0.93,0.002,4
24908,1.0,0.0,0.0,0.0,0.0,1
24909,1.0,0.0,0.0,0.0,0.0,1
24910,1.0,0.0,0.0,0.0,0.0,1
24911,1.0,0.0,0.0,0.0,0.0,1
24912,0.064,0.0,0.006,0.93,0.0,4
24913,1.0,0.0,0.0,0.0,0.0,1
24914,1.0,0.0,0.0,0.0,0.0,1
24915,1.0,0.0,0.0,0.0,0.0,1
24916,1.0,0.0,0.0,0.0,0.0,1
24917,1.0,0.0,0.0,0.0,0.0,1
24918,1.0,0.0,0.0,0.0,0.0,1
24919,0.984,0.0,0.012,0.004,0.0,1
24920,1.0,0.0,0.0,0.0,0.0,1
24921,0.062,0.0,0.006,0.93,0.002,4
24922,1.0,0.0,0.0,0.0,0.0,1
24923,1.0,0.0,0.0,0.0,0.0,1
24924,0.998,0.0,0.002,0.0,0.0,1
24925,0.988,0.0,0.012,0.0,0.0,1
24926,1.0,0.0,0.0,0.0,0.0,1
24927,1.0,0.0,0.0,0.0,0.0,1
24928,0.992,0.0,0.008,0.0,0.0,1
24929,1.0,0.0,0.0,0.0,0.0,1
24930,0.998,0.0,0.002,0.0,0.0,1
24931,1.0,0.0,0.0,0.0,0.0,1
24932,0.114,0.0,0.004,0.882,0.0,4
24933,1.0,0.0,0.0,0.0,0.0,1
24934,1.0,0.0,0.0,0.0,0.0,1
24935,0.998,0.0,0.002,0.0,0.0,1
24936,0.064,0.0,0.006,0.928,0.002,4
24937,1.0,0.0,0.0,0.0,0.0,1
24938,1.0,0.0,0.0,0.0,0.0,1
24939,1.0,0.0,0.0,0.0,0.0,1
24940,1.0,0.0,0.0,0.0,0.0,1
24941,1.0,0.0,0.0,0.0,0.0,1
24942,0.998,0.0,0.002,0.0,0.0,1
24943,1.0,0.0,0.0,0.0,0.0,1
24944,1.0,0.0,0.0,0.0,0.0,1
24945,1.0,0.0,0.0,0.0,0.0,1
24946,0.984,0.0,0.012,0.004,0.0,1
24947,1.0,0.0,0.0,0.0,0.0,1
24948,1.0,0.0,0.0,0.0,0.0,1
24949,1.0,0.0,0.0,0.0,0.0,1
24950,1.0,0.0,0.0,0.0,0.0,1
24951,1.0,0.0,0.0,0.0,0.0,1
24952,0.998,0.0,0.002,0.0,0.0,1
